Noun,NounCategory,Language1,Language2,Distance,Adjectives1,Adjectives2
soldier,Human Roles,PL # Polish,VI # Vietnamese,0.014969051,young;old;brave;strong;good;great;new;skilled;loyal;famous,young;old;brave;strong;great;new;skilled;local;good;loyal
soldier,Human Roles,PL # Polish,ZH # Mandarin,0.0,young;old;brave;strong;good;great;new;skilled;loyal;famous,brave;young;old;strong;good;great;new;skilled;loyal;famous
soldier,Human Roles,PS # Pashto,PT # Portuguese,0.01265502,brave;young;old;good;strong;great;new;local;famous;loyal,young;old;brave;strong;good;great;new;local;skilled;loyal
soldier,Human Roles,PS # Pashto,RU # Russian,0.015475392,brave;young;old;good;strong;great;new;local;famous;loyal,young;old;brave;strong;good;great;real;new;famous;loyal
soldier,Human Roles,PS # Pashto,SQ # Albanian,0.03052628,brave;young;old;good;strong;great;new;local;famous;loyal,brave;young;old;strong;good;great;loyal;new;skilled;experienced
soldier,Human Roles,PS # Pashto,SW # Swahili,0.015857577,brave;young;old;good;strong;great;new;local;famous;loyal,young;old;brave;strong;good;great;new;top;local;loyal
soldier,Human Roles,PS # Pashto,TH # Thai,0.02820158,brave;young;old;good;strong;great;new;local;famous;loyal,brave;strong;young;old;good;great;real;new;loyal;skilled
soldier,Human Roles,PS # Pashto,TR # Turkish,0.03365636,brave;young;old;good;strong;great;new;local;famous;loyal,brave;young;old;strong;good;great;new;professional;experienced;loyal
soldier,Human Roles,PS # Pashto,UR # Urdu,0.015299797,brave;young;old;good;strong;great;new;local;famous;loyal,brave;young;old;strong;good;great;skilled;new;famous;loyal
soldier,Human Roles,PS # Pashto,VI # Vietnamese,0.01265502,brave;young;old;good;strong;great;new;local;famous;loyal,young;old;brave;strong;great;new;skilled;local;good;loyal
soldier,Human Roles,PS # Pashto,ZH # Mandarin,0.015299797,brave;young;old;good;strong;great;new;local;famous;loyal,brave;young;old;strong;good;great;new;skilled;loyal;famous
soldier,Human Roles,PT # Portuguese,RU # Russian,0.027756095,young;old;brave;strong;good;great;new;local;skilled;loyal,young;old;brave;strong;good;great;real;new;famous;loyal
soldier,Human Roles,PT # Portuguese,SQ # Albanian,0.0149716735,young;old;brave;strong;good;great;new;local;skilled;loyal,brave;young;old;strong;good;great;loyal;new;skilled;experienced
soldier,Human Roles,PT # Portuguese,SW # Swahili,0.01198107,young;old;brave;strong;good;great;new;local;skilled;loyal,young;old;brave;strong;good;great;new;top;local;loyal
soldier,Human Roles,PT # Portuguese,TH # Thai,0.015614986,young;old;brave;strong;good;great;new;local;skilled;loyal,brave;strong;young;old;good;great;real;new;loyal;skilled
soldier,Human Roles,PT # Portuguese,TR # Turkish,0.023753285,young;old;brave;strong;good;great;new;local;skilled;loyal,brave;young;old;strong;good;great;new;professional;experienced;loyal
soldier,Human Roles,PT # Portuguese,UR # Urdu,0.014969051,young;old;brave;strong;good;great;new;local;skilled;loyal,brave;young;old;strong;good;great;skilled;new;famous;loyal
soldier,Human Roles,PT # Portuguese,VI # Vietnamese,5.9604645e-08,young;old;brave;strong;good;great;new;local;skilled;loyal,young;old;brave;strong;great;new;skilled;local;good;loyal
soldier,Human Roles,PT # Portuguese,ZH # Mandarin,0.014969051,young;old;brave;strong;good;great;new;local;skilled;loyal,brave;young;old;strong;good;great;new;skilled;loyal;famous
soldier,Human Roles,RU # Russian,SQ # Albanian,0.028417945,young;old;brave;strong;good;great;real;new;famous;loyal,brave;young;old;strong;good;great;loyal;new;skilled;experienced
soldier,Human Roles,RU # Russian,SW # Swahili,0.032479048,young;old;brave;strong;good;great;real;new;famous;loyal,young;old;brave;strong;good;great;new;top;local;loyal
soldier,Human Roles,RU # Russian,TH # Thai,0.012216508,young;old;brave;strong;good;great;real;new;famous;loyal,brave;strong;young;old;good;great;real;new;loyal;skilled
soldier,Human Roles,RU # Russian,TR # Turkish,0.028988957,young;old;brave;strong;good;great;real;new;famous;loyal,brave;young;old;strong;good;great;new;professional;experienced;loyal
soldier,Human Roles,RU # Russian,UR # Urdu,0.016198277,young;old;brave;strong;good;great;real;new;famous;loyal,brave;young;old;strong;good;great;skilled;new;famous;loyal
soldier,Human Roles,RU # Russian,VI # Vietnamese,0.027756095,young;old;brave;strong;good;great;real;new;famous;loyal,young;old;brave;strong;great;new;skilled;local;good;loyal
soldier,Human Roles,RU # Russian,ZH # Mandarin,0.016198337,young;old;brave;strong;good;great;real;new;famous;loyal,brave;young;old;strong;good;great;new;skilled;loyal;famous
soldier,Human Roles,SQ # Albanian,SW # Swahili,0.03053087,brave;young;old;strong;good;great;loyal;new;skilled;experienced,young;old;brave;strong;good;great;new;top;local;loyal
soldier,Human Roles,SQ # Albanian,TH # Thai,0.013347268,brave;young;old;strong;good;great;loyal;new;skilled;experienced,brave;strong;young;old;good;great;real;new;loyal;skilled
soldier,Human Roles,SQ # Albanian,TR # Turkish,0.008097529,brave;young;old;strong;good;great;loyal;new;skilled;experienced,brave;young;old;strong;good;great;new;professional;experienced;loyal
soldier,Human Roles,SQ # Albanian,UR # Urdu,0.014804423,brave;young;old;strong;good;great;loyal;new;skilled;experienced,brave;young;old;strong;good;great;skilled;new;famous;loyal
soldier,Human Roles,SQ # Albanian,VI # Vietnamese,0.0149716735,brave;young;old;strong;good;great;loyal;new;skilled;experienced,young;old;brave;strong;great;new;skilled;local;good;loyal
soldier,Human Roles,SQ # Albanian,ZH # Mandarin,0.014804423,brave;young;old;strong;good;great;loyal;new;skilled;experienced,brave;young;old;strong;good;great;new;skilled;loyal;famous
soldier,Human Roles,SW # Swahili,TH # Thai,0.02896738,young;old;brave;strong;good;great;new;top;local;loyal,brave;strong;young;old;good;great;real;new;loyal;skilled
soldier,Human Roles,SW # Swahili,TR # Turkish,0.03462839,young;old;brave;strong;good;great;new;top;local;loyal,brave;young;old;strong;good;great;new;professional;experienced;loyal
soldier,Human Roles,SW # Swahili,UR # Urdu,0.029569447,young;old;brave;strong;good;great;new;top;local;loyal,brave;young;old;strong;good;great;skilled;new;famous;loyal
soldier,Human Roles,SW # Swahili,VI # Vietnamese,0.01198101,young;old;brave;strong;good;great;new;top;local;loyal,young;old;brave;strong;great;new;skilled;local;good;loyal
soldier,Human Roles,SW # Swahili,ZH # Mandarin,0.029569447,young;old;brave;strong;good;great;new;top;local;loyal,brave;young;old;strong;good;great;new;skilled;loyal;famous
soldier,Human Roles,TH # Thai,TR # Turkish,0.019457936,brave;strong;young;old;good;great;real;new;loyal;skilled,brave;young;old;strong;good;great;new;professional;experienced;loyal
soldier,Human Roles,TH # Thai,UR # Urdu,0.016099453,brave;strong;young;old;good;great;real;new;loyal;skilled,brave;young;old;strong;good;great;skilled;new;famous;loyal
soldier,Human Roles,TH # Thai,VI # Vietnamese,0.015614927,brave;strong;young;old;good;great;real;new;loyal;skilled,young;old;brave;strong;great;new;skilled;local;good;loyal
soldier,Human Roles,TH # Thai,ZH # Mandarin,0.016099453,brave;strong;young;old;good;great;real;new;loyal;skilled,brave;young;old;strong;good;great;new;skilled;loyal;famous
soldier,Human Roles,TR # Turkish,UR # Urdu,0.025416255,brave;young;old;strong;good;great;new;professional;experienced;loyal,brave;young;old;strong;good;great;skilled;new;famous;loyal
soldier,Human Roles,TR # Turkish,VI # Vietnamese,0.023753345,brave;young;old;strong;good;great;new;professional;experienced;loyal,young;old;brave;strong;great;new;skilled;local;good;loyal
soldier,Human Roles,TR # Turkish,ZH # Mandarin,0.025416255,brave;young;old;strong;good;great;new;professional;experienced;loyal,brave;young;old;strong;good;great;new;skilled;loyal;famous
soldier,Human Roles,UR # Urdu,VI # Vietnamese,0.014969051,brave;young;old;strong;good;great;skilled;new;famous;loyal,young;old;brave;strong;great;new;skilled;local;good;loyal
soldier,Human Roles,UR # Urdu,ZH # Mandarin,0.0,brave;young;old;strong;good;great;skilled;new;famous;loyal,brave;young;old;strong;good;great;new;skilled;loyal;famous
soldier,Human Roles,VI # Vietnamese,ZH # Mandarin,0.014969051,young;old;brave;strong;great;new;skilled;local;good;loyal,brave;young;old;strong;good;great;new;skilled;loyal;famous
teacher,Human Roles,AR # Arabic,BN # Bengali,0.030615628,good;great;young;old;new;local;kind;smart;professional;patient,good;young;old;great;famous;local;new;kind;skilled;smart
teacher,Human Roles,AR # Arabic,DE # German,0.027463198,good;great;young;old;new;local;kind;smart;professional;patient,good;young;old;great;new;local;kind;helpful;professional;top
teacher,Human Roles,AR # Arabic,ES # Spanish,0.030703247,good;great;young;old;new;local;kind;smart;professional;patient,good;young;old;great;new;local;kind;experienced;professional;popular
teacher,Human Roles,AR # Arabic,FA # Persian,0.028552413,good;great;young;old;new;local;kind;smart;professional;patient,good;young;old;great;new;local;kind;smart;skilled;popular
teacher,Human Roles,AR # Arabic,FR # French,0.04955083,good;great;young;old;new;local;kind;smart;professional;patient,good;young;old;great;new;local;top;kind;famous;busy
teacher,Human Roles,AR # Arabic,GA # Irish,0.06575334,good;great;young;old;new;local;kind;smart;professional;patient,good;great;young;old;new;real;true;top;kind;local
teacher,Human Roles,AR # Arabic,HE # Hebrew,0.03949803,good;great;young;old;new;local;kind;smart;professional;patient,good;great;young;old;new;real;local;smart;kind;famous
teacher,Human Roles,AR # Arabic,HI # Hindi,0.036251128,good;great;young;old;new;local;kind;smart;professional;patient,good;great;young;old;new;local;kind;smart;busy;popular
teacher,Human Roles,AR # Arabic,IT # Italian,0.022335649,good;great;young;old;new;local;kind;smart;professional;patient,good;young;old;great;new;local;kind;skilled;patient;popular
teacher,Human Roles,AR # Arabic,JA # Japanese,0.03710234,good;great;young;old;new;local;kind;smart;professional;patient,good;young;old;great;new;local;real;kind;top;smart
teacher,Human Roles,AR # Arabic,KO # Korean,0.038569987,good;great;young;old;new;local;kind;smart;professional;patient,good;young;old;great;new;kind;local;skilled;experienced;popular
teacher,Human Roles,AR # Arabic,LV # Latvian,0.025450885,good;great;young;old;new;local;kind;smart;professional;patient,good;young;old;great;new;local;kind;strict;busy;professional
teacher,Human Roles,AR # Arabic,PL # Polish,0.040335834,good;great;young;old;new;local;kind;smart;professional;patient,good;great;young;old;new;kind;helpful;skilled;smart;popular
teacher,Human Roles,AR # Arabic,PS # Pashto,0.03316301,good;great;young;old;new;local;kind;smart;professional;patient,good;young;old;great;new;local;kind;famous;top;patient
teacher,Human Roles,AR # Arabic,PT # Portuguese,0.02565813,good;great;young;old;new;local;kind;smart;professional;patient,good;young;old;great;new;local;kind;skilled;busy;smart
teacher,Human Roles,AR # Arabic,RU # Russian,0.041274846,good;great;young;old;new;local;kind;smart;professional;patient,good;great;young;old;new;real;kind;smart;helpful;famous
teacher,Human Roles,AR # Arabic,SQ # Albanian,0.038735628,good;great;young;old;new;local;kind;smart;professional;patient,good;young;old;great;new;local;experienced;skilled;caring;popular
teacher,Human Roles,AR # Arabic,SW # Swahili,0.03471273,good;great;young;old;new;local;kind;smart;professional;patient,good;young;old;great;new;local;kind;top;popular;patient
teacher,Human Roles,AR # Arabic,TH # Thai,0.035650313,good;great;young;old;new;local;kind;smart;professional;patient,good;great;young;old;new;real;kind;smart;skilled;caring
teacher,Human Roles,AR # Arabic,TR # Turkish,0.030703247,good;great;young;old;new;local;kind;smart;professional;patient,good;young;old;great;new;experienced;local;professional;kind;popular
teacher,Human Roles,AR # Arabic,UR # Urdu,0.03832853,good;great;young;old;new;local;kind;smart;professional;patient,good;young;old;great;kind;skilled;new;famous;experienced;patient
teacher,Human Roles,AR # Arabic,VI # Vietnamese,0.014973462,good;great;young;old;new;local;kind;smart;professional;patient,young;old;good;great;new;local;skilled;caring;smart;patient
teacher,Human Roles,AR # Arabic,ZH # Mandarin,0.028552413,good;great;young;old;new;local;kind;smart;professional;patient,good;young;old;great;new;local;kind;smart;skilled;popular
teacher,Human Roles,BN # Bengali,DE # German,0.03843856,good;young;old;great;famous;local;new;kind;skilled;smart,good;young;old;great;new;local;kind;helpful;professional;top
teacher,Human Roles,BN # Bengali,ES # Spanish,0.037228227,good;young;old;great;famous;local;new;kind;skilled;smart,good;young;old;great;new;local;kind;experienced;professional;popular
teacher,Human Roles,BN # Bengali,FA # Persian,0.009032905,good;young;old;great;famous;local;new;kind;skilled;smart,good;young;old;great;new;local;kind;smart;skilled;popular
teacher,Human Roles,BN # Bengali,FR # French,0.028274,good;young;old;great;famous;local;new;kind;skilled;smart,good;young;old;great;new;local;top;kind;famous;busy
teacher,Human Roles,BN # Bengali,GA # Irish,0.05829221,good;young;old;great;famous;local;new;kind;skilled;smart,good;great;young;old;new;real;true;top;kind;local
teacher,Human Roles,BN # Bengali,HE # Hebrew,0.01665324,good;young;old;great;famous;local;new;kind;skilled;smart,good;great;young;old;new;real;local;smart;kind;famous
teacher,Human Roles,BN # Bengali,HI # Hindi,0.026069283,good;young;old;great;famous;local;new;kind;skilled;smart,good;great;young;old;new;local;kind;smart;busy;popular
teacher,Human Roles,BN # Bengali,IT # Italian,0.028716385,good;young;old;great;famous;local;new;kind;skilled;smart,good;young;old;great;new;local;kind;skilled;patient;popular
teacher,Human Roles,BN # Bengali,JA # Japanese,0.02997446,good;young;old;great;famous;local;new;kind;skilled;smart,good;young;old;great;new;local;real;kind;top;smart
teacher,Human Roles,BN # Bengali,KO # Korean,0.025519133,good;young;old;great;famous;local;new;kind;skilled;smart,good;young;old;great;new;kind;local;skilled;experienced;popular
teacher,Human Roles,BN # Bengali,LV # Latvian,0.040705264,good;young;old;great;famous;local;new;kind;skilled;smart,good;young;old;great;new;local;kind;strict;busy;professional
teacher,Human Roles,BN # Bengali,PL # Polish,0.0254215,good;young;old;great;famous;local;new;kind;skilled;smart,good;great;young;old;new;kind;helpful;skilled;smart;popular
teacher,Human Roles,BN # Bengali,PS # Pashto,0.031936467,good;young;old;great;famous;local;new;kind;skilled;smart,good;young;old;great;new;local;kind;famous;top;patient
teacher,Human Roles,BN # Bengali,PT # Portuguese,0.016626358,good;young;old;great;famous;local;new;kind;skilled;smart,good;young;old;great;new;local;kind;skilled;busy;smart
teacher,Human Roles,BN # Bengali,RU # Russian,0.022909641,good;young;old;great;famous;local;new;kind;skilled;smart,good;great;young;old;new;real;kind;smart;helpful;famous
teacher,Human Roles,BN # Bengali,SQ # Albanian,0.0349831,good;young;old;great;famous;local;new;kind;skilled;smart,good;young;old;great;new;local;experienced;skilled;caring;popular
