Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gemini-2.0-flash,basic,0.0,AR # Arabic,B1,most frequent,Abstract Concepts,anger,big;bad;hot;strong;new;real;other;same;good;much
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Plants,rose,red;white;pink;big;small;beautiful;fragrant;thorny;first;last
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Plants,rose,red;white;pink;yellow;beautiful;fragrant;thorny;fresh;long;short
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Plants,rose,red;pink;white;yellow;fragrant;beautiful;thorny;blooming;delicate;hybrid
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Plants,rose,red;pink;white;yellow;fragrant;beautiful;thorny;blooming;hybrid;wild
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Plants,tomato,big;small;old;new;good;nice;same;other;real;red
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Plants,tomato,red;green;big;small;fresh;cooked;raw;good;bad;first
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Plants,tomato,red;green;big;small;fresh;ripe;cooked;raw;juicy;sweet
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Plants,tomato,red;ripe;green;fresh;raw;cooked;sliced;chopped;organic;juicy
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Plants,tomato,red;ripe;green;fresh;juicy;raw;cooked;sliced;diced;canned
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Plants,tree,big;small;old;new;good;nice;same;other;real;green
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Plants,tree,big;small;tall;short;old;new;green;dry;strong;weak
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Plants,tree,big;tall;green;old;young;strong;weak;dead;living;deciduous
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Plants,tree,tall;green;old;big;small;deciduous;evergreen;leafy;bare;strong
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Plants,tree,tall;green;old;big;small;leafy;bare;deciduous;evergreen;strong
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Social Relationships,ally,big;small;old;new;good;nice;same;other;real;important
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Social Relationships,ally,good;bad;strong;weak;important;close;distant;new;old;first
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Social Relationships,ally,strong;good;close;important;reliable;powerful;new;old;loyal;strategic
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Social Relationships,ally,strong;reliable;close;important;political;military;strategic;loyal;trusted;valuable
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Social Relationships,ally,strong;loyal;reliable;trusted;important;powerful;strategic;close;valuable;potential
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Social Relationships,brother,big;small;old;new;good;nice;same;other;real;young
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Social Relationships,brother,big;small;young;old;older;younger;half;step;close;distant
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Social Relationships,brother,big;small;older;younger;half;step;close;distant;good;bad
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Social Relationships,brother,older;younger;little;big;close;estranged;step;half;adopted;loving
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Social Relationships,brother,older;younger;little;big;half;step;adopted;close;estranged;loving
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Social Relationships,enemy,big;small;old;new;bad;nice;same;other;real;strong
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Social Relationships,enemy,big;small;strong;weak;important;close;distant;new;old;first
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Social Relationships,enemy,big;strong;dangerous;powerful;bitter;sworn;old;new;common;personal
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Social Relationships,enemy,bitter;sworn;mortal;dangerous;powerful;political;personal;old;new;formidable
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Social Relationships,enemy,bitter;sworn;mortal;dangerous;powerful;formidable;relentless;old;new;secret
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Social Relationships,father,big;small;old;new;good;nice;same;other;real;young
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Social Relationships,father,good;bad;young;old;older;younger;step;foster;first;last
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Social Relationships,father,good;bad;old;young;step;adoptive;biological;strict;kind;loving
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Social Relationships,father,loving;strict;biological;adoptive;step;old;young;absent;present;supportive
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Social Relationships,father,loving;strict;old;young;biological;adoptive;step;absent;present;supportive
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Social Relationships,follower,big;small;old;new;good;nice;same;other;real;many
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Social Relationships,follower,good;bad;loyal;new;old;many;few;first;last;important
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Social Relationships,follower,loyal;devoted;faithful;strong;many;few;new;old;active;passive
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Social Relationships,follower,loyal;devoted;ardent;blind;enthusiastic;faithful;numerous;few;new;old
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Social Relationships,follower,loyal;devoted;blind;enthusiastic;ardent;faithful;numerous;few;new;potential
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Social Relationships,friend,big;small;old;new;good;nice;same;other;real;best
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Social Relationships,friend,good;bad;best;close;old;new;true;first;last;important
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Social Relationships,friend,good;best;close;old;new;true;loyal;helpful;supportive;childhood
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Social Relationships,friend,close;good;old;new;best;loyal;true;childhood;casual;supportive
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Social Relationships,friend,good;best;close;old;new;true;loyal;supportive;childhood;casual
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Social Relationships,leader,big;small;old;new;good;nice;same;other;real;important
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Social Relationships,leader,good;bad;strong;weak;new;old;important;first;last;popular
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Social Relationships,leader,good;strong;great;new;old;effective;popular;powerful;charismatic;weak
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Social Relationships,leader,strong;effective;charismatic;political;military;elected;appointed;popular;decisive;visionary
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Social Relationships,leader,strong;good;effective;charismatic;popular;powerful;decisive;corrupt;new;old
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Social Relationships,mother,big;small;old;new;good;nice;same;other;real;young
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Social Relationships,mother,good;bad;young;old;older;younger;step;foster;first;last
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Social Relationships,mother,good;bad;old;young;step;adoptive;biological;strict;kind;loving
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Social Relationships,mother,loving;caring;biological;adoptive;step;old;young;absent;present;supportive
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Social Relationships,mother,loving;caring;strict;old;young;biological;adoptive;step;absent;present
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Social Relationships,partner,big;small;old;new;good;nice;same;other;real;important
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Social Relationships,partner,good;bad;business;close;new;old;important;first;last;equal
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Social Relationships,partner,business;life;close;good;equal;senior;junior;new;old;reliable
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Social Relationships,partner,business;life;romantic;legal;equal;senior;junior;trusted;reliable;valuable
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Social Relationships,partner,business;life;legal;equal;senior;junior;silent;active;trusted;reliable
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Social Relationships,rival,big;small;old;new;bad;nice;same;other;real;strong
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Social Relationships,rival,big;small;strong;weak;close;distant;new;old;first;last
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Social Relationships,rival,strong;bitter;fierce;main;chief;old;new;friendly;intense;professional
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Social Relationships,rival,fierce;bitter;main;chief;political;sporting;business;old;new;worthy
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Social Relationships,rival,fierce;bitter;friendly;main;chief;close;potential;worthy;long-time;new
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Social Relationships,sister,big;small;old;new;good;nice;same;other;real;young
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Social Relationships,sister,big;small;young;old;older;younger;half;step;close;distant
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Social Relationships,sister,big;small;older;younger;half;step;close;distant;good;bad
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Social Relationships,sister,older;younger;little;big;close;estranged;step;half;adopted;loving
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Social Relationships,sister,older;younger;little;big;half;step;adopted;close;estranged;loving
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Social Relationships,stranger,big;small;old;new;bad;nice;same;other;real;young
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Social Relationships,stranger,good;bad;young;old;new;strange;unknown;first;last;tall
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Social Relationships,stranger,strange;unknown;new;total;complete;friendly;unfriendly;suspicious;dangerous;helpful
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Social Relationships,stranger,unknown;strange;unfamiliar;friendly;suspicious;helpful;dangerous;passing;complete;total
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Social Relationships,stranger,unknown;strange;mysterious;friendly;unfriendly;helpful;suspicious;passing;total;complete
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Spatial Concepts,above,big;small;old;new;good;nice;same;other;real;high
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Spatial Concepts,above,high;far;near;clear;cloudy;blue;green;first;last;important
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Spatial Concepts,above,high;far;directly;just;well;mentioned;stated;listed;cited;named
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Spatial Concepts,above,high;clear;far;directly;just;slightly;well;much;immediately;always
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Spatial Concepts,above,high;far;directly;just;slightly;well;clearly;always;often;usually
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Spatial Concepts,back,big;small;old;new;good;nice;same;other;real;far
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Spatial Concepts,back,good;bad;strong;weak;long;short;first;last;important;main
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Spatial Concepts,back,far;long;straight;right;left;lower;upper;strong;weak;aching
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Spatial Concepts,back,sore;strong;lower;upper;straight;curved;aching;injured;healthy;broad
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Spatial Concepts,back,sore;strong;straight;lower;upper;aching;injured;healthy;broad;narrow
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Spatial Concepts,below,big;small;old;new;good;nice;same;other;real;low
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Spatial Concepts,below,low;far;near;clear;cloudy;blue;green;first;last;important
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Spatial Concepts,below,low;far;directly;just;well;mentioned;stated;listed;cited;named
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Spatial Concepts,below,low;far;directly;just;slightly;well;much;immediately;always;hidden
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Spatial Concepts,below,low;far;directly;just;slightly;well;clearly;always;often;usually
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Spatial Concepts,east,big;small;old;new;good;nice;same;other;real;far
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Spatial Concepts,east,far;near;north;south;west;first;last;important;main;central
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Spatial Concepts,east,far;middle;near;wild;central;south;north;west;true;extreme
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Spatial Concepts,east,far;middle;near;wild;central;south;north;west;true;due
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Spatial Concepts,east,far;middle;near;wild;central;south;north;due;true;southeast
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Spatial Concepts,front,big;small;old;new;good;nice;same;other;real;near
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Spatial Concepts,front,good;bad;strong;weak;long;short;first;last;important;main
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Spatial Concepts,front,far;long;straight;right;left;lower;upper;strong;weak;aching
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Spatial Concepts,front,main;near;far;right;left;new;old;open;closed;clear
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Spatial Concepts,front,near;far;right;left;main;direct;immediate;open;clear;visible
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Spatial Concepts,inside,big;small;old;new;good;nice;same;other;real;dark
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Spatial Concepts,inside,good;bad;warm;cold;big;small;first;last;important;main
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Spatial Concepts,inside,far;deep;right;left;upper;lower;near;warm;cold;dark
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Spatial Concepts,inside,warm;cold;dark;light;dry;wet;safe;dangerous;quiet;noisy
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Spatial Concepts,inside,warm;cold;dark;light;safe;dangerous;private;public;clean;dirty
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Spatial Concepts,left,big;small;old;new;good;nice;same;other;real;far
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Spatial Concepts,left,good;bad;right;far;near;first;last;important;main;central
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Spatial Concepts,left,far;right;upper;lower;near;main;true;extreme;political;social
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Spatial Concepts,left,far;right;near;upper;lower;hard;soft;true;false;correct
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Spatial Concepts,left,far;right;hard;soft;upper;lower;extreme;near;due;true
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Spatial Concepts,north,big;small;old;new;good;nice;same;other;real;cold
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Spatial Concepts,north,far;near;south;east;west;first;last;important;main;central
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Spatial Concepts,north,far;middle;near;wild;central;south;east;west;true;extreme
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Spatial Concepts,north,far;south;near;wild;central;east;west;true;due;magnetic
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Spatial Concepts,north,far;middle;near;wild;central;south;east;due;true;northeast
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Spatial Concepts,outside,big;small;old;new;good;nice;same;other;real;far
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Spatial Concepts,outside,good;bad;warm;cold;big;small;first;last;important;main
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Spatial Concepts,outside,far;right;left;upper;lower;near;warm;cold;dark;bright;open
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Spatial Concepts,outside,cold;warm;dry;wet;safe;dangerous;quiet;noisy;bright;dark
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Spatial Concepts,outside,warm;cold;dark;light;safe;dangerous;private;public;clean;dirty
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Spatial Concepts,right,big;small;old;new;good;nice;same;other;real;far
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Spatial Concepts,right,good;bad;left;far;near;first;last;important;main;central
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Spatial Concepts,right,far;left;upper;lower;near;main;true;extreme;political;social
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Spatial Concepts,right,far;left;near;upper;lower;hard;soft;true;false;correct
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Spatial Concepts,right,far;left;hard;soft;upper;lower;extreme;near;due;true
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Spatial Concepts,south,big;small;old;new;good;nice;same;other;real;hot
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Spatial Concepts,south,far;near;north;east;west;first;last;important;main;central
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Spatial Concepts,south,far;middle;near;wild;central;north;east;west;true;extreme
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Spatial Concepts,south,far;north;near;wild;central;east;west;true;due;magnetic
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Spatial Concepts,south,far;middle;near;wild;central;north;east;due;true;southwest
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Spatial Concepts,west,big;small;old;new;good;nice;same;other;real;far
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Spatial Concepts,west,far;near;north;south;east;first;last;important;main;central
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Spatial Concepts,west,far;middle;near;wild;central;south;north;east;true;extreme
